,지역번호,지역,2008년01월_계,2008년02월_계,2008년03월_계,2008년04월_계,2008년05월_계,2008년06월_계,2008년07월_계,2008년08월_계,2008년09월_계,2008년10월_계,2008년11월_계,2008년12월_계
1367,3117052000,울산광역시 동구 일산동,7,4,2,9,4,8,4,4,1,5,3,8
1368,3117053000,울산광역시 동구 화정동,23,13,20,16,17,16,15,13,15,14,13,12
1369,3117054000,울산광역시 동구 대송동,16,20,13,15,14,17,16,16,18,19,13,17
1370,3117055000,울산광역시 동구 전하1동,17,23,19,20,11,8,13,8,13,17,15,14
1371,3117056000,울산광역시 동구 전하2동,9,9,9,9,3,8,6,3,5,2,4,1
1372,3117057000,울산광역시 동구 전하3동,5,3,7,5,8,5,6,1,4,6,6,3
1373,3117058000,울산광역시 동구 남목1동,10,9,11,13,11,6,5,9,10,3,13,14
1374,3117059000,울산광역시 동구 남목2동,37,36,34,35,34,30,38,35,34,33,39,31
1375,3117060000,울산광역시 동구 남목3동,17,22,15,15,24,15,19,16,20,23,12,21
1376,3120000000,울산광역시 북구 ,198,208,175,179,193,150,196,188,190,198,185,191
1377,3120051000,울산광역시 북구 농소1동,25,27,30,26,18,20,25,26,28,30,20,23
1378,3120052000,울산광역시 북구 농소2동,38,43,26,32,39,29,40,35,38,35,35,30
1379,3120053000,울산광역시 북구 농소3동,60,49,46,49,52,44,50,57,43,43,56,65
1380,3120054000,울산광역시 북구 강동동,2,7,4,6,3,2,4,3,4,2,1,3
1381,3120056000,울산광역시 북구 효문동,25,24,19,22,29,14,24,21,20,28,27,25
1382,3120057000,울산광역시 북구 송정동,10,18,7,9,12,2,8,14,7,13,10,5
1383,3120058000,울산광역시 북구 양정동,24,21,24,17,17,27,25,18,25,30,19,23
1384,3120059000,울산광역시 북구 염포동,14,19,19,18,23,12,20,14,25,17,17,17
1385,3171000000,울산광역시 울주군 ,167,193,192,177,174,185,170,169,207,205,169,180
1386,3171025000,울산광역시 울주군 온산읍,28,21,32,25,26,18,22,27,35,37,32,19
1387,3171025300,울산광역시 울주군 언양읍,22,26,9,17,6,20,14,16,18,27,21,22
1388,3171025600,울산광역시 울주군 온양읍,23,20,28,24,21,27,21,20,33,25,27,25
1389,3171025900,울산광역시 울주군 범서읍,56,78,77,72,77,66,73,64,71,67,49,68
1390,3171031000,울산광역시 울주군 서생면,1,4,2,3,2,6,6,3,5,7,2,1
1391,3171033000,울산광역시 울주군 청량면,17,18,13,11,12,12,12,14,12,16,16,19
1392,3171034000,울산광역시 울주군 웅촌면,2,8,7,7,6,6,6,5,5,3,4,2
1393,3171036000,울산광역시 울주군 두동면,2,0,0,1,0,4,1,2,1,1,1,2
1394,3171037000,울산광역시 울주군 두서면,2,1,3,2,2,2,1,2,3,1,0,1
1395,3171038000,울산광역시 울주군 상북면,6,3,5,3,6,7,5,8,3,8,3,6
1396,3171039000,울산광역시 울주군 삼남면,8,11,14,11,15,13,9,6,18,13,13,15
1397,3171040000,울산광역시 울주군 삼동면,0,3,2,1,1,4,0,2,3,0,1,0
1398,4100000000,경기도  ,10481,10708,10373,10144,9995,9181,9740,9294,10182,10635,9146,10568
1399,4111000000,경기도 수원시 ,1008,1080,1007,980,1016,917,991,886,1047,1049,862,989
1400,4111100000,경기도 수원시 장안구 ,251,236,244,237,229,225,225,229,274,242,198,247
1401,4111156000,경기도 수원시 장안구 파장동,15,16,26,9,21,11,12,11,15,10,13,11
1402,4111156600,경기도 수원시 장안구 율천동,37,34,43,46,41,34,42,37,37,38,36,43
1403,4111157100,경기도 수원시 장안구 정자1동,27,37,26,29,32,32,25,18,32,25,16,27
1404,4111157200,경기도 수원시 장안구 정자2동,33,26,19,33,26,29,37,28,46,31,32,32
1405,4111157300,경기도 수원시 장안구 정자3동,41,30,42,36,40,46,34,40,46,53,27,45
1406,4111158000,경기도 수원시 장안구 영화동,17,15,16,19,9,14,11,14,17,12,11,16
1407,4111159100,경기도 수원시 장안구 송죽동,23,19,16,14,12,13,17,19,22,15,15,14
1408,4111159700,경기도 수원시 장안구 조원1동,30,34,31,26,20,18,18,30,21,30,24,33
1409,4111159800,경기도 수원시 장안구 조원2동,12,9,9,13,16,9,9,12,15,11,11,15
1410,4111160000,경기도 수원시 장안구 연무동,16,16,16,12,12,19,20,20,23,17,13,11
1411,4111300000,경기도 수원시 권선구 ,293,330,293,260,305,248,292,232,297,258,229,306
1412,4111352000,경기도 수원시 권선구 세류1동,11,9,11,8,3,15,8,5,6,4,2,4
1413,4111353000,경기도 수원시 권선구 세류2동,23,29,18,25,27,24,15,19,24,20,19,20
1414,4111354000,경기도 수원시 권선구 세류3동,24,26,31,19,19,18,31,17,30,19,23,21
1415,4111355000,경기도 수원시 권선구 평동,43,50,42,28,49,32,48,34,40,33,21,37
1416,4111356000,경기도 수원시 권선구 서둔동,52,43,44,31,48,43,34,36,59,38,40,37
1417,4111365000,경기도 수원시 권선구 구운동,16,27,17,18,20,21,30,15,22,17,15,33
1418,4111366000,경기도 수원시 권선구 금호동,21,36,28,24,27,15,34,37,24,27,29,34
1419,4111367000,경기도 수원시 권선구 권선1동,25,26,17,22,15,13,20,11,26,22,14,21
1420,4111368000,경기도 수원시 권선구 권선2동,25,31,36,34,42,27,26,26,22,31,20,35
1421,4111369000,경기도 수원시 권선구 곡선동,35,36,31,36,37,28,39,21,33,35,31,48
1422,4111370000,경기도 수원시 권선구 입북동,18,17,18,15,18,12,7,11,11,12,15,16
1423,4111500000,경기도 수원시 팔달구 ,194,219,203,195,189,181,174,160,201,222,164,152
1424,4111565000,경기도 수원시 팔달구 매교동,14,12,8,6,10,6,9,14,4,14,9,7
1425,4111566000,경기도 수원시 팔달구 매산동,12,13,8,10,14,10,12,15,17,14,11,10
1426,4111567000,경기도 수원시 팔달구 고등동,19,25,24,23,18,14,19,19,20,28,15,13
1427,4111568000,경기도 수원시 팔달구 화서1동,22,26,23,23,25,22,12,15,21,25,14,15
1428,4111569000,경기도 수원시 팔달구 화서2동,20,30,27,33,27,22,21,17,29,31,20,22
1429,4111570000,경기도 수원시 팔달구 지동,16,21,13,13,12,7,17,12,5,17,10,18
1430,4111571000,경기도 수원시 팔달구 우만1동,27,29,28,31,27,30,22,17,41,28,21,21
1431,4111572000,경기도 수원시 팔달구 우만2동,21,25,23,15,19,21,13,20,20,20,25,12
1432,4111573000,경기도 수원시 팔달구 인계동,35,31,44,32,26,43,38,22,37,37,33,28
1433,4111574000,경기도 수원시 팔달구 행궁동,8,7,5,9,11,6,11,9,7,8,6,6
1434,4111700000,경기도 수원시 영통구 ,270,295,267,288,293,263,300,265,275,327,271,284
1435,4111751000,경기도 수원시 영통구 매탄1동,22,24,36,14,27,30,19,20,19,23,17,25
1436,4111752000,경기도 수원시 영통구 매탄2동,16,22,11,17,12,18,14,11,19,7,13,14
1437,4111753000,경기도 수원시 영통구 매탄3동,15,22,16,17,22,19,19,23,22,40,28,30
1438,4111754000,경기도 수원시 영통구 매탄4동,41,27,21,30,32,27,30,29,39,31,29,36
1439,4111755000,경기도 수원시 영통구 원천동,27,26,22,31,32,26,26,26,21,33,28,28
1440,4111757000,경기도 수원시 영통구 영통1동,53,66,61,71,50,51,68,51,61,72,53,45
1441,4111758000,경기도 수원시 영통구 영통2동,64,72,67,71,69,64,84,73,56,75,74,69
1442,4111759000,경기도 수원시 영통구 태장동,32,36,33,37,49,28,40,32,38,46,29,37
1443,4113000000,경기도 성남시 ,828,863,855,816,770,693,768,751,782,816,652,820
1444,4113100000,경기도 성남시 수정구 ,235,250,251,248,213,214,247,222,234,218,175,227
1445,4113151000,경기도 성남시 수정구 신흥1동,17,14,15,18,21,9,13,13,10,9,7,13
1446,4113152000,경기도 성남시 수정구 신흥2동,19,32,31,27,27,27,42,42,38,32,28,22
1447,4113153000,경기도 성남시 수정구 신흥3동,14,12,7,11,13,4,4,10,9,3,7,6
1448,4113154000,경기도 성남시 수정구 태평1동,17,21,15,26,16,24,17,17,25,17,15,18
1449,4113155000,경기도 성남시 수정구 태평2동,18,14,18,18,16,10,15,13,10,17,11,28
1450,4113156000,경기도 성남시 수정구 태평3동,22,16,15,12,8,15,15,20,13,14,9,17
1451,4113156100,경기도 성남시 수정구 태평4동,9,10,14,12,15,12,12,7,17,13,14,16
1452,4113157000,경기도 성남시 수정구 수진1동,14,20,15,9,14,10,14,10,13,12,7,15
1453,4113158000,경기도 성남시 수정구 수진2동,13,20,17,12,8,17,12,16,14,17,15,18
1454,4113159000,경기도 성남시 수정구 단대동,14,17,21,18,17,15,23,8,11,12,8,12
1455,4113160000,경기도 성남시 수정구 산성동,21,20,20,16,16,28,26,20,21,20,12,17
1456,4113161000,경기도 성남시 수정구 양지동,14,9,9,5,5,10,17,12,7,7,5,3
1457,4113162000,경기도 성남시 수정구 복정동,41,43,43,51,30,25,29,29,33,32,30,32
1458,4113163000,경기도 성남시 수정구 신촌동,2,1,7,9,4,3,7,2,9,8,3,8
1459,4113164000,경기도 성남시 수정구 고등동,0,0,1,0,1,1,0,2,1,5,3,0
1460,4113165000,경기도 성남시 수정구 시흥동,0,1,3,4,2,4,1,1,3,0,1,2
1461,4113300000,경기도 성남시 중원구 ,219,233,224,205,192,201,195,177,206,211,191,223
1462,4113351000,경기도 성남시 중원구 성남동,25,28,39,14,19,17,27,16,28,27,26,32
1463,4113352000,경기도 성남시 중원구 중동,27,17,21,15,14,10,7,5,16,10,5,13
1464,4113353000,경기도 성남시 중원구 금광1동,26,17,15,15,12,26,16,18,17,18,21,21
1465,4113354000,경기도 성남시 중원구 금광2동,29,27,37,29,35,27,36,24,25,33,15,29
1466,4113355000,경기도 성남시 중원구 은행1동,17,14,10,14,10,15,10,9,4,12,14,14
1467,4113356000,경기도 성남시 중원구 은행2동,25,40,28,32,28,30,24,23,20,37,24,25
1468,4113357000,경기도 성남시 중원구 상대원1동,22,45,24,33,25,31,27,33,33,26,30,32
1469,4113358000,경기도 성남시 중원구 상대원2동,16,12,15,16,12,13,6,11,18,9,13,17
1470,4113359000,경기도 성남시 중원구 상대원3동,11,9,12,13,12,13,7,15,12,8,9,10
1471,4113366000,경기도 성남시 중원구 하대원동,20,23,17,19,21,13,24,17,21,23,21,19
1472,4113367000,경기도 성남시 중원구 도촌동,1,1,6,5,4,6,11,6,12,8,13,11
1473,4113500000,경기도 성남시 분당구 ,374,380,380,363,365,278,326,352,342,387,286,370
1474,4113551000,경기도 성남시 분당구 분당동,26,25,29,19,23,19,39,17,18,27,16,26
1475,4113552000,경기도 성남시 분당구 수내1동,19,15,5,14,10,10,7,15,11,13,9,16
1476,4113553000,경기도 성남시 분당구 수내2동,5,4,2,0,4,1,5,7,3,3,2,2
1477,4113554000,경기도 성남시 분당구 수내3동,10,13,5,11,7,6,5,11,6,14,5,7
1478,4113555000,경기도 성남시 분당구 정자1동,45,52,42,51,50,32,47,50,40,51,27,58
1479,4113556000,경기도 성남시 분당구 정자2동,31,27,27,24,31,20,24,29,24,41,31,23
1480,4113557000,경기도 성남시 분당구 정자3동,21,13,15,18,17,17,12,14,19,17,15,14
1481,4113558000,경기도 성남시 분당구 서현1동,23,28,19,23,26,19,14,23,29,25,23,24
1482,4113559000,경기도 성남시 분당구 서현2동,12,8,26,11,5,16,10,16,14,15,6,12
1483,4113560000,경기도 성남시 분당구 이매1동,17,33,26,23,24,15,21,24,26,28,18,30
1484,4113561000,경기도 성남시 분당구 이매2동,5,8,10,4,10,9,4,4,6,8,2,7
1485,4113562000,경기도 성남시 분당구 야탑1동,22,16,19,22,22,18,17,15,12,19,16,20
1486,4113563000,경기도 성남시 분당구 야탑2동,20,11,26,10,11,14,11,10,9,14,8,11
1487,4113564000,경기도 성남시 분당구 야탑3동,49,37,46,47,47,35,43,47,44,45,37,38
1488,4113565000,경기도 성남시 분당구 판교동,1,0,1,0,0,0,0,0,0,0,0,0
1489,4113565500,경기도 성남시 분당구 삼평동,0,0,0,0,0,0,0,0,0,0,0,0
1490,4113566100,경기도 성남시 분당구 금곡1동,21,38,32,27,22,17,20,25,0,0,0,0
1491,4113566200,경기도 성남시 분당구 금곡동,0,0,0,0,0,0,0,0,33,22,24,28
1492,4113566400,경기도 성남시 분당구 금곡2동,18,23,21,18,15,13,18,15,0,0,0,0
1493,4113566500,경기도 성남시 분당구 구미1동,0,0,0,0,0,0,0,0,19,17,15,14
1494,4113567000,경기도 성남시 분당구 구미동,28,27,28,39,36,16,29,30,29,25,31,38
1495,4113568000,경기도 성남시 분당구 운중동,1,2,1,2,5,1,0,0,0,3,1,2
1496,4115000000,경기도 의정부시 ,362,354,339,370,359,316,348,335,345,429,304,367
1497,4115051000,경기도 의정부시 의정부1동,11,10,15,10,9,12,14,14,13,14,12,12
1498,4115052000,경기도 의정부시 의정부2동,32,30,23,20,25,26,11,25,22,28,21,28
1499,4115053000,경기도 의정부시 의정부3동,12,6,11,13,7,10,11,8,8,9,11,8
1500,4115054500,경기도 의정부시 호원1동,19,26,27,29,25,22,39,22,25,44,28,38
1501,4115055500,경기도 의정부시 호원2동,46,42,29,30,28,43,39,27,33,39,41,36
1502,4115056100,경기도 의정부시 장암동,24,20,17,20,14,12,16,19,14,19,11,27
1503,4115056700,경기도 의정부시 신곡1동,30,39,38,39,50,32,38,31,45,44,23,39
1504,4115056800,경기도 의정부시 신곡2동,38,42,47,54,44,29,31,43,23,55,31,34
1505,4115057300,경기도 의정부시 송산1동,26,25,28,19,28,27,25,24,30,30,17,28
1506,4115057600,경기도 의정부시 송산2동,29,36,33,41,27,27,37,25,29,32,22,23
1507,4115058000,경기도 의정부시 자금동,32,28,29,25,42,21,32,38,35,34,24,34
1508,4115059000,경기도 의정부시 가능1동,22,17,18,23,26,16,17,19,25,29,21,27
1509,4115060000,경기도 의정부시 가능2동,11,9,7,7,10,7,10,6,11,11,6,8
1510,4115061000,경기도 의정부시 가능3동,9,9,4,5,4,11,11,9,10,8,11,5
1511,4115062000,경기도 의정부시 녹양동,21,15,13,35,20,21,17,25,22,33,25,20
1512,4117000000,경기도 안양시 ,515,615,528,499,514,441,472,483,489,524,489,522
1513,4117100000,경기도 안양시 만안구 ,217,239,216,188,218,179,194,161,196,215,199,230
1514,4117151000,경기도 안양시 만안구 안양1동,23,29,8,19,19,20,23,9,26,18,19,21
1515,4117152000,경기도 안양시 만안구 안양2동,17,16,16,13,12,13,16,14,21,22,20,17
1516,4117153000,경기도 안양시 만안구 안양3동,12,15,15,16,14,5,15,6,11,14,7,13
1517,4117154000,경기도 안양시 만안구 안양4동,4,7,7,1,2,8,2,3,6,4,2,4
1518,4117155000,경기도 안양시 만안구 안양5동,12,11,12,15,17,11,12,8,13,12,6,10
1519,4117156000,경기도 안양시 만안구 안양6동,13,13,14,20,21,14,12,9,14,17,16,16
1520,4117157000,경기도 안양시 만안구 안양7동,14,19,18,7,14,12,5,7,15,10,11,15
1521,4117158000,경기도 안양시 만안구 안양8동,19,12,8,9,13,6,10,11,5,16,15,13
1522,4117158100,경기도 안양시 만안구 안양9동,22,16,22,14,13,14,15,13,13,14,18,22
1523,4117159000,경기도 안양시 만안구 석수1동,18,17,21,15,21,14,13,17,13,22,11,22
1524,4117160000,경기도 안양시 만안구 석수2동,26,33,28,27,30,27,30,28,33,22,29,34
1525,4117161000,경기도 안양시 만안구 석수3동,8,10,14,2,7,9,11,6,8,10,17,13
1526,4117162100,경기도 안양시 만안구 박달1동,20,22,13,13,15,14,14,8,13,20,16,9
1527,4117163000,경기도 안양시 만안구 박달2동,9,19,20,17,20,12,16,22,5,14,12,21
1528,4117300000,경기도 안양시 동안구 ,298,376,312,311,296,262,278,322,293,309,290,292
1529,4117351000,경기도 안양시 동안구 비산1동,32,29,24,15,18,14,20,29,23,19,17,18
1530,4117352000,경기도 안양시 동안구 비산2동,10,10,8,12,8,6,11,15,4,12,10,9
1531,4117353000,경기도 안양시 동안구 비산3동,18,19,21,15,23,20,18,13,15,24,20,28
1532,4117354000,경기도 안양시 동안구 부흥동,13,20,17,16,20,10,17,14,14,15,17,13
1533,4117354600,경기도 안양시 동안구 달안동,22,37,26,34,22,28,27,28,30,14,23,38
1534,4117355000,경기도 안양시 동안구 관양1동,19,19,22,29,16,12,21,24,17,17,14,18
1535,4117356000,경기도 안양시 동안구 관양2동,21,23,22,17,12,11,17,17,20,18,14,11
1536,4117356600,경기도 안양시 동안구 부림동,52,65,36,43,42,43,39,49,35,57,52,53
1537,4117357000,경기도 안양시 동안구 평촌동,6,11,17,17,14,12,12,16,14,12,11,11
1538,4117357600,경기도 안양시 동안구 평안동,22,19,24,21,17,23,28,29,20,28,28,24
1539,4117357800,경기도 안양시 동안구 귀인동,6,5,4,6,5,2,4,3,8,5,4,4
1540,4117358000,경기도 안양시 동안구 호계1동,6,17,11,13,14,13,10,9,13,18,15,3
1541,4117359000,경기도 안양시 동안구 호계2동,29,31,30,32,31,28,22,33,28,24,25,22
1542,4117360000,경기도 안양시 동안구 호계3동,11,29,19,22,21,15,11,19,21,23,15,17
1543,4117361000,경기도 안양시 동안구 범계동,13,29,17,10,19,13,11,18,16,11,13,7
1544,4117362000,경기도 안양시 동안구 신촌동,7,4,6,7,8,6,6,1,6,6,6,10
1545,4117363000,경기도 안양시 동안구 갈산동,11,9,8,2,6,6,4,5,9,6,6,6
1546,4119000000,경기도 부천시 ,757,818,789,705,702,658,646,662,786,753,656,759
1547,4119500000,경기도 부천시 원미구 ,370,403,432,368,335,333,323,332,386,371,330,384
1548,4119551000,경기도 부천시 원미구 심곡1동,15,12,14,15,10,11,8,13,13,3,5,11
1549,4119552000,경기도 부천시 원미구 심곡2동,16,21,11,17,10,21,14,13,16,20,10,14
1550,4119553000,경기도 부천시 원미구 심곡3동,14,13,13,5,12,6,9,2,14,9,11,19
1551,4119554000,경기도 부천시 원미구 원미1동,13,15,28,16,11,18,20,12,12,15,14,16
1552,4119555000,경기도 부천시 원미구 원미2동,19,9,15,15,11,14,5,9,5,7,6,8
1553,4119556000,경기도 부천시 원미구 소사동,8,8,12,5,7,6,9,9,12,6,2,8
1554,4119557000,경기도 부천시 원미구 역곡1동,15,21,13,20,18,24,14,18,19,14,20,32
1555,4119558000,경기도 부천시 원미구 역곡2동,17,17,17,20,14,16,23,22,21,23,7,24
1556,4119559000,경기도 부천시 원미구 춘의동,5,12,16,5,9,13,9,11,10,20,11,16
1557,4119560000,경기도 부천시 원미구 도당동,17,19,19,15,16,5,18,10,15,12,24,12
1558,4119561000,경기도 부천시 원미구 약대동,15,11,10,14,13,8,5,6,8,8,11,10
1559,4119562000,경기도 부천시 원미구 중동,10,8,12,13,14,7,12,7,7,10,15,13
1560,4119563000,경기도 부천시 원미구 중1동,33,29,22,26,24,16,18,30,37,28,25,29
1561,4119564000,경기도 부천시 원미구 중2동,19,17,21,20,24,14,16,16,15,22,15,26
1562,4119565000,경기도 부천시 원미구 중3동,29,34,33,27,26,29,24,23,20,26,21,24
1563,4119566000,경기도 부천시 원미구 중4동,27,33,30,34,25,25,30,37,39,39,36,24
1564,4119567000,경기도 부천시 원미구 상동,14,13,17,9,9,16,10,8,14,6,8,11
1565,4119568000,경기도 부천시 원미구 상1동,33,49,56,36,28,38,27,30,42,38,27,52
1566,4119569000,경기도 부천시 원미구 상2동,31,37,50,32,32,28,34,31,43,41,41,21
1567,4119570000,경기도 부천시 원미구 상3동,20,25,23,24,22,18,18,25,24,24,21,14
1568,4119700000,경기도 부천시 소사구 ,231,236,192,174,222,182,196,187,222,217,186,207
1569,4119751000,경기도 부천시 소사구 심곡본1동,25,21,15,15,17,18,18,15,21,17,16,20
1570,4119752000,경기도 부천시 소사구 심곡본동,18,11,22,15,17,23,13,22,20,15,15,14
1571,4119753000,경기도 부천시소사구 소사본1동,13,13,11,7,14,10,18,11,10,3,10,10
1572,4119754000,경기도 부천시소사구 소사본2동,12,12,7,7,11,13,13,9,7,13,17,14
1573,4119755000,경기도 부천시 소사구 소사본3동,36,26,27,21,36,30,32,22,35,40,28,26
1574,4119756000,경기도 부천시 소사구 범박동,16,11,17,17,16,4,20,16,14,16,15,21
1575,4119757000,경기도 부천시 소사구 괴안동,27,37,24,20,26,21,15,18,31,24,17,28
1576,4119758000,경기도 부천시 소사구 역곡3동,31,37,32,25,39,30,24,34,35,38,28,29
1577,4119759000,경기도 부천시 소사구 송내1동,30,31,14,17,25,15,19,16,21,25,18,18
1578,4119760000,경기도 부천시 소사구 송내2동,23,37,23,30,21,18,24,24,28,26,22,27
1579,4119900000,경기도 부천시 오정구 ,156,179,165,163,145,143,127,143,178,165,140,168
1580,4119951000,경기도 부천시 오정구 성곡동,24,36,45,34,28,25,18,32,35,35,29,43
1581,4119952000,경기도 부천시 오정구 원종1동,16,24,23,22,18,25,13,23,30,27,18,21
1582,4119953000,경기도 부천시 오정구 원종2동,21,28,20,21,24,15,27,18,26,18,14,24
1583,4119954000,경기도 부천시 오정구 고강본동,38,31,33,34,25,25,23,29,37,38,32,33
1584,4119955000,경기도 부천시 오정구 고강1동,13,18,11,8,21,14,17,12,19,15,13,11
1585,4119956000,경기도 부천시 오정구 오정동,27,24,18,24,15,21,21,16,14,17,22,17
1586,4119957000,경기도 부천시 오정구 신흥동,17,18,15,20,14,18,8,13,17,15,12,19
1587,4121000000,경기도 광명시 ,292,313,308,288,270,267,269,274,270,268,259,296
1588,4121051000,경기도 광명시 광명1동,19,17,22,16,16,12,13,12,17,8,17,20
1589,4121052000,경기도 광명시 광명2동,11,10,11,9,9,14,16,16,8,14,7,9
1590,4121054000,경기도 광명시 광명3동,14,12,13,9,8,5,7,13,15,8,8,7
1591,4121055000,경기도 광명시 광명4동,18,19,11,17,15,10,13,17,9,15,10,18
1592,4121056000,경기도 광명시 광명5동,23,26,16,18,17,21,20,22,23,23,19,24
1593,4121057000,경기도 광명시 광명6동,8,6,12,8,5,10,5,5,7,10,11,10
1594,4121058000,경기도 광명시 광명7동,24,27,18,27,22,22,15,22,22,23,23,16
1595,4121059000,경기도 광명시 철산1동,21,22,21,15,15,19,9,11,16,15,17,10
1596,4121060000,경기도 광명시 철산2동,15,17,12,22,13,24,25,18,11,17,14,12
